id,typeName,articleId
42666,Kurtas,83
38493,Tshirts,90
21348,Sunglasses,51
43974,Perfume and Body Mist,162
29778,Trousers,78
36874,Tshirts,90
34849,Sports Shoes,95
56275,Bra,153
4515,Sports Shoes,95
6528,Tshirts,90
37766,Shirts,85
32837,Heels,279
7293,Tshirts,90
33725,Belts,49
18475,Sports Shoes,95
31718,Earrings,187
8166,Shirts,85
39328,Shorts,72
12078,Kurtas,83
44618,Flip Flops,127
17780,Ties,63
59929,Kurtas,83
10045,Tshirts,90
46625,Deodorant,97
16892,Sunglasses,51
20109,Kurtas,83
22134,Formal Shoes,94
12582,Tshirts,90
15247,Casual Shoes,93
2091,Tshirts,90
7769,Jackets,82
36527,Belts,49
5754,Sports Shoes,95
4846,Tshirts,90
57034,Jumpsuit,207
28539,Tshirts,90
55009,Lip Gloss,236
51949,Laptop Bag,158
33375,Wallets,65
27766,Wallets,65
12428,Casual Shoes,93
26874,Tshirts,90
24849,Tshirts,90
46275,Tunics,91
10415,Tops,89
39282,Sandals,92
59883,Tops,89
43077,Capris,68
15617,Tshirts,90
20559,Wallets,65
14905,Belts,49
16938,Sunglasses,51
22564,Handbags,46
55459,Lipstick,234
28169,Sunglasses,51
27789,Wallets,65
22071,Kurtas,83
58284,Clutches,45
43562,Socks,61
15302,Sports Shoes,95
39797,Trousers,78
5611,Sandals,92
36462,Sports Shoes,95
4903,Tops,89
57171,Tops,89
32972,Tshirts,90
28186,Sunglasses,51
52373,Nightdress,201
49495,Casual Shoes,93
18530,Watches,66
33660,Sandals,92
43098,Deodorant,97
46760,Perfume and Body Mist,162
27273,Tunics,91
15752,Innerwear Vests,138
43132,Perfume and Body Mist,162
8189,Shirts,85
12097,Kurtas,83
14840,Wallets,65
57521,Casual Shoes,93
5241,Sports Shoes,95
2584,Track Pants,76
33230,Laptop Bag,158
6894,Tops,89
27623,Shorts,72
8473,Shirts,85
26931,Tops,89
26198,Perfume and Body Mist,162
38186,Sunglasses,51
14513,Shirts,85
4000,Flip Flops,127
57872,Face Moisturisers,297
53098,Earrings,187
53562,Watches,66
29797,Shirts,85
37789,Shirts,85
32071,Boxers,139
28885,Briefs,137
19321,Sweatshirts,87
9632,Shirts,85
42689,Flats,280
11711,Shirts,85
47171,Sandals,92
10803,Shirts,85
8920,Belts,49
26462,Tshirts,90
13686,Flip Flops,127
9798,Shirts,85
42723,Flats,280
43831,Earrings,187
23230,Kurtas,83
12994,Sports Shoes,95
56330,Watches,66
36931,Perfume and Body Mist,162
3395,Handbags,46
37623,Tshirts,90
4450,Caps,54
6197,Tshirts,90
19771,Casual Shoes,93
32421,Tshirts,90
53132,Heels,279
18863,Sweatshirts,87
9262,Shirts,85
16484,Shirts,85
47521,Briefs,137
11341,Jeans,70
28305,Sunglasses,51
55635,Heels,279
57608,Toner,292
1982,Shorts,72
49616,Heels,279
34326,Tshirts,90
5168,Tshirts,90
54927,Tshirts,90
7155,Tops,89
10383,Watches,66
17446,Watches,66
22708,Sports Shoes,95
20735,Flats,280
13956,Tops,89
58007,Tops,89
25537,Shirts,85
46019,Kurtas,83
39514,Laptop Bag,158
44024,Perfume and Body Mist,162
12644,Tshirts,90
31124,Dresses,79
5492,Tshirts,90
33119,Heels,279
2357,Water Bottle,105
18249,Tshirts,90
50437,Briefs,137
5538,Sports Shoes,95
34776,Handbags,46
49246,Caps,54
7505,Tshirts,90
55265,Kajal and Eyeliner,269
28755,Kurtas,83
37859,Wallets,65
57258,Handbags,46
22358,Shirts,85
20365,Stockings,145
42959,Belts,49
17016,Flats,280
41676,Heels,279
10229,Handbags,46
46449,Watches,66
12214,Trousers,78
39144,Kurta Sets,543
25167,Handbags,46
3815,Tshirts,90
1828,Sports Shoes,95
31574,Tshirts,90
18619,Tshirts,90
2707,Dresses,79
33549,Shirts,85
56019,Lipstick,234
29514,Watches,66
7856,Tshirts,90
6744,Sports Shoes,95
4779,Tshirts,90
35537,Sandals,92
48007,Watches,66
40437,Kurtas,83
11592,Kurtas,83
21124,Sweaters,88
23119,Sweatshirts,87
15882,Casual Shoes,93
24326,Backpacks,43
59616,Sarees,563
44927,Tshirts,90
13055,Watches,66
45635,Briefs,137
38305,Wallets,65
58904,Ties,63
14790,Handbags,46
47608,Heels,279
3546,Casual Shoes,93
30735,Churidar,143
4283,Formal Shoes,94
31827,Watches,66
51226,Tops,89
6314,Tshirts,90
48457,Shorts,72
4329,Tshirts,90
21574,Socks,61
15928,Travel Accessory,167
17915,Tshirts,90
23549,Deodorant,97
40067,Tshirts,90
16607,Tops,89
38755,Handbags,46
45265,Watches,66
13405,Shirts,85
27859,Shirts,85
25864,Backpacks,43
47258,Briefs,137
11438,Tops,89
59246,Watches,66
24776,Sports Shoes,95
39847,Tops,89
51676,Sunglasses,51
50964,Bra,153
32358,Watches,66
19008,Tshirts,90
52959,Sarees,563
44862,Tshirts,90
59753,Briefs,137
58841,Cufflinks,50
38240,Sunglasses,51
45770,Deodorant,97
13110,Shorts,72
30670,Sunglasses,51
35188,Backpacks,43
51363,Jeans,70
29451,Watches,66
54161,Necklace and Chains,148
51699,Sunglasses,51
7913,Tshirts,90
48142,Wallets,65
35472,Heels,279
6601,Tshirts,90
40572,Kurtas,83
16312,Shirts,85
25921,Tshirts,90
14285,Trousers,78
13540,Casual Shoes,93
45320,Heels,279
38610,Tshirts,90
39902,Flats,280
24633,Flip Flops,127
59303,Shirts,85
51733,Sunglasses,51
5884,Tshirts,90
4796,Shorts,72
50821,Wallets,65
35022,Stoles,62
48512,Tops,89
1594,Casual Shoes,93
6251,Tshirts,90
29001,Tshirts,90
17850,Tops,89
21431,Shorts,72
11087,Shirts,85
16742,Clutches,45
40122,Headband,121
25472,Casual Shoes,93
13813,Tshirts,90
12701,Sports Shoes,95
44161,Deodorant,97
39451,Kurtas,83
41699,Lounge Pants,175
2212,Tshirts,90
31061,Dupatta,134
34799,Belts,49
50572,Trunk,307
28240,Deodorant,97
54862,Necklace and Chains,148
7010,Tshirts,90
34263,Dupatta,134
49753,Ties,63
17503,Tshirts,90
21962,Handbags,46
20670,Tshirts,90
25188,Handbags,46
39001,Tshirts,90
15494,Casual Shoes,93
58512,Tops,89
25022,Caps,54
3950,Tops,89
2642,Formal Shoes,94
5187,Tshirts,90
7440,Tshirts,90
49303,Socks,61
34633,Sports Shoes,95
28610,Caps,54
55320,Face Moisturisers,297
20220,Sweaters,88
41733,Heels,279
17153,Jackets,82
45972,Tops,89
58643,Kurtas,83
25373,Innerwear Vests,138
59951,Deodorant,97
44660,Casual Shoes,93
12000,Shirts,85
34098,Shirts,85
30872,Kurtas,83
6803,Casual Shoes,93
28541,Tshirts,90
55071,Mascara,245
49052,Ring,229
34562,Handbags,46
17202,Tshirts,90
20171,Shirts,85
12450,Shoe Accessories,132
44230,Casual Shoes,93
38812,Tops,89
58213,Patiala,184
50623,Briefs,137
4994,Sports Shoes,95
5686,Casual Shoes,93
31330,Casual Shoes,93
2143,Tshirts,90
51931,Handbags,46
7341,Tshirts,90
55421,Lipstick,234
28111,Boxers,139
16940,Sunglasses,51
20521,Handbags,46
10197,Handbags,46
17652,Flip Flops,127
24562,Shirts,85
59052,Flats,280
12903,Casual Shoes,93
40789,Casual Shoes,93
13611,Innerwear Vests,138
38541,Casual Shoes,93
3302,Sports Shoes,95
35689,Casual Shoes,93
51462,Tops,89
49951,Lounge Pants,175
54660,Watches,66
6100,Flip Flops,127
55972,Lipstick,234
16413,Tshirts,90
20872,Formal Shoes,94
24098,Sandals,92
45421,Flats,280
13241,Jackets,82
14584,Tops,89
24132,Tshirts,90
2840,Tshirts,90
51032,Nightdress,201
3752,Tshirts,90
4097,Tshirts,90
6550,Backpacks,43
48213,Sunglasses,51
34831,Sports Shoes,95
29700,Shirts,85
21330,Sunglasses,51
40623,Kurtas,83
16043,Shirts,85
11786,Kurtas,83
29215,Socks,61
54725,Kurtas,83
56718,Kurtas,83
49814,Flip Flops,127
4078,Casual Shoes,93
55837,Nail Polish,246
20937,Backpacks,43
11293,Jeans,70
16556,Sweatshirts,87
23618,Deodorant,97
12846,Tshirts,90
8958,Water Bottle,105
59117,Jackets,82
24427,Sports Shoes,95
47109,Casual Shoes,93
11769,Tshirts,90
14091,Sweaters,88
38404,Belts,49
45134,Watches,66
13754,Shirts,85
4582,Backpacks,43
32009,Socks,61
3247,Casual Shoes,93
19359,Briefs,137
51527,Watches,66
4428,Tshirts,90
35666,Flip Flops,127
6415,Casual Shoes,93
28957,Kurtas,83
54375,Earrings,187
56348,Watches,66
34974,Stoles,62
23248,Formal Shoes,94
41874,Sandals,92
43849,Earrings,187
21275,Sunglasses,51
16106,Sunglasses,51
40766,Caps,54
11339,Jeans,70
47559,Heels,279
13304,Skirts,74
45564,Deodorant,97
38054,Watches,66
24077,Heels,279
59547,Earrings,187
51177,Socks,61
30464,Bra,153
19709,Shirts,85
3617,Tshirts,90
32459,Tshirts,90
57109,Tunics,91
6946,Tshirts,90
55134,Nail Polish,246
28404,Sunglasses,51
7654,Socks,61
5669,Tshirts,90
34427,Tshirts,90
49117,Lipstick,234
41527,Messenger Bag,284
10482,Shirts,85
22009,Handbags,46
25236,Handbags,46
45837,Kurtas,83
12145,Kurtis,84
44725,Flip Flops,127
39215,Tops,89
10178,Casual Shoes,93
59814,Trousers,78
15680,Trousers,78
18548,Casual Shoes,93
33618,Wallets,65
5393,Sports Shoes,95
30937,Kurtis,84
50336,Kurtis,84
7204,Tops,89
49547,Clutches,45
34077,Formal Shoes,94
5239,Sports Shoes,95
57559,Lipstick,234
28054,Briefs,137
55564,Deodorant,97
20464,Wallets,65
22459,Leggings,71
16805,Skirts,74
17717,Shirts,85
26949,Tshirts,90
39645,Casual Shoes,93
44375,Waistcoat,133
12515,Casual Shoes,93
46348,Shirts,85
24974,Tshirts,90
25666,Watches,66
38957,Tshirts,90
33248,Shirts,85
2006,Tshirts,90
51874,Tshirts,90
53849,Kurtas,83
31275,Tshirts,90
39995,Sunglasses,51
23161,Tshirts,90
38687,Clutches,45
4701,Watches,66
56061,Lip Gloss,236
5813,Tshirts,90
53799,Tshirts,90
33862,Sports Sandals,283
29096,Sunglasses,51
48585,Bracelet,205
19420,Shorts,72
32770,Tshirts,90
37088,Handbags,46
47670,Scarves,56
11010,Tops,89
9133,Sports Shoes,95
26363,Tshirts,90
46962,Flip Flops,127
14642,Shirts,85
42022,Flip Flops,127
9099,Shorts,72
13187,Casual Shoes,93
23531,Perfume and Body Mist,162
15950,Ties,63
4351,Tshirts,90
52921,Sarees,563
32320,Watches,66
19070,Kurtas,83
6696,Socks,61
53633,Casual Shoes,93
26733,Deodorant,97
11440,Tops,89
47220,Formal Shoes,94
16385,Shirts,85
27821,Belts,49
9563,Shirts,85
22770,Kurtas,83
27088,Kurtas,83
23862,Sports Shoes,95
43263,Kurtas,83
36363,Ties,63
56962,Heels,279
5110,Tops,89
57670,Nail Polish,246
52472,Bath Robe,226
33161,Tunics,91
18231,Tshirts,90
36699,Perfume and Body Mist,162
8722,Shirts,85
10601,Tshirts,90
11913,Sandals,92
27572,Shirts,85
9830,Tshirts,90
12796,Tshirts,90
8688,Sunglasses,51
43633,Dresses,79
15053,Formal Shoes,94
42921,Wallets,65
22320,Tshirts,90
13884,Shirts,85
36733,Tshirts,90
2285,Tshirts,90
5540,Sports Shoes,95
33531,Casual Shoes,93
7087,Wallets,65
19973,Caps,54
17594,Sunglasses,51
8372,Tshirts,90
46431,Watches,66
18374,Trunk,307
33024,Kurtas,83
7592,Sports Shoes,95
46124,Necklace and Chains,148
10744,Flip Flops,127
17081,Wallets,65
12779,Kurtas,83
8667,Sunglasses,51
27437,Tops,89
9975,Tshirts,90
11856,Flip Flops,127
22635,Caps,54
43326,Tshirts,90
15546,Heels,279
23927,Sports Shoes,95
56827,Jeans,70
5055,Casual Shoes,93
36226,Sports Shoes,95
7068,Tops,89
3882,Tshirts,90
28238,Deodorant,97
57735,Lip Care,237
49681,Ties,63
31449,Shorts,72
33474,Belts,49
18724,Sweaters,88
19836,Shirts,85
28392,Sunglasses,51
3928,Tshirts,90
48993,Ring,229
1915,Water Bottle,105
27067,Handbags,46
10314,Watches,66
46574,Watches,66
8237,Handbags,46
12329,Shirts,85
44549,Sandals,92
15116,Trousers,78
43776,Earrings,187
39583,Heels,279
22265,Heels,279
42864,Clutches,45
20258,Tshirts,90
37964,Heels,279
55358,Nail Polish,246
57365,Briefs,137
5405,Sports Shoes,95
7438,Tshirts,90
36676,Handbags,46
33927,Watches,66
32635,Track Pants,76
6383,Casual Shoes,93
30608,Track Pants,76
9076,Track Pants,76
38238,Sunglasses,51
13168,Sports Shoes,95
45708,Perfume and Body Mist,162
11155,Ties,63
58839,Cufflinks,50
46827,Heels,279
17982,Sports Shoes,95
21019,Wallets,65
23024,Tunics,91
14357,Heels,279
42537,Kurtas,83
6679,Sports Sandals,283
37437,Handbags,46
3181,Sports Shoes,95
4644,Sports Shoes,95
56124,Foundation and Primer,239
5956,Shirts,85
54119,Heels,279
19135,Sandals,92
32265,Socks,61
50859,Sarees,563
52864,Earrings,187
48090,Tops,89
30258,Casual Shoes,93
53776,Shorts,72
29583,Flats,280
26676,Flip Flops,127
27964,Innerwear Vests,138
45358,Heels,279
13538,Casual Shoes,93
38668,Flip Flops,127
9426,Shirts,85
47365,Mobile Pouch,171
11505,Heels,279
25959,Scarves,56
38392,Tshirts,90
15815,Briefs,137
59681,Briefs,137
21449,Tops,89
23474,Scarves,56
17828,Casual Shoes,93
56574,Foundation and Primer,239
54549,Tunics,91
29079,Belts,49
37067,Handbags,46
6229,Tshirts,90
4214,Tshirts,90
48244,Tshirts,90
6507,Formal Shoes,94
37749,Shirts,85
28845,Tshirts,90
29757,Watches,66
41966,Tshirts,90
21367,Tshirts,90
14029,Track Pants,76
42649,Kurtas,83
16014,Scarves,56
40674,Tops,89
13216,Shirts,85
38146,Caps,54
26158,Trousers,78
24165,Kurtis,84
59455,Ring,229
2817,Casual Shoes,93
18909,Flip Flops,127
53058,Handbags,46
30576,Sunglasses,51
3705,Tshirts,90
54637,Watches,66
49906,Watches,66
57918,Socks,61
48614,Earrings,187
35324,Earrings,187
37319,Watches,66
6157,Tshirts,90
55925,Nail Polish,246
14479,Casual Shoes,93
11381,Tops,89
20825,Casual Shoes,93
22818,Casual Shoes,93
40224,Belts,49
16444,Sweatshirts,87
21737,Casual Shoes,93
26508,Trousers,78
12954,Sports Shoes,95
59005,Deodorant,97
24535,Kurtis,84
9758,Tshirts,90
45026,Watches,66
13646,Casual Shoes,93
4490,Sports Shoes,95
3355,Tshirts,90
51435,Shirts,85
53408,Kurtas,83
36158,Tshirts,90
7316,Tops,89
34165,Tops,89
28146,Innerwear Vests,138
55476,Lip Liner,235
20576,Belts,49
16917,Jeans,70
17605,Sunglasses,51
15638,Tshirts,90
8519,Handbags,46
12407,Socks,61
24866,Belts,49
58244,Wallets,65
25774,Suspenders,176
27749,Wallets,65
38845,Dresses,79
52649,Handbags,46
50674,Trunk,307
2114,Track Pants,76
51966,Nightdress,201
4869,Tshirts,90
6854,Sports Shoes,95
55026,Lipstick,234
28516,Tshirts,90
7746,Sports Shoes,95
36508,Handbags,46
34535,Formal Shoes,94
49005,Ring,229
17255,Tshirts,90
41435,Sports Shoes,95
15268,Casual Shoes,93
20126,Tops,89
25324,Watches,66
14880,Handbags,46
58614,Earrings,187
27319,Perfume and Body Mist,162
45925,Watches,66
12057,Kurtas,83
44637,Tshirts,90
8149,Shirts,85
39307,Casual Shoes,93
59906,Scarves,56
15792,Briefs,137
2544,Flip Flops,127
5281,Tshirts,90
30825,Churidar,143
32818,Flip Flops,127
50224,Belts,49
15287,Sports Shoes,95
24923,Tops,89
12542,Tshirts,90
39612,Heels,279
38900,Capris,68
25631,Watches,66
58301,Socks,61
50731,Sandals,92
4886,Tops,89
5794,Tops,89
31222,Track Pants,76
2051,Tshirts,90
34020,Tshirts,90
49510,Casual Shoes,93
7253,Sandals,92
55533,Face Wash and Cleanser,295
28003,Briefs,137
16852,Sunglasses,51
20433,Wallets,65
17740,Sports Shoes,95
20599,Handbags,46
25261,Handbags,46
39242,Nightdress,201
44772,Sports Shoes,95
12112,Kurtis,84
31672,Jeans,70
2401,Tshirts,90
55499,Lip Gloss,236
30960,Tunics,91
6911,Tshirts,90
28453,Leggings,71
55163,Nail Polish,246
49140,Lip Gloss,236
34470,Backpacks,43
7603,Sports Shoes,95
44288,Trousers,78
41570,Dresses,79
17310,Sunglasses,51
20063,Mufflers,59
38003,Watches,66
45533,Tshirts,90
13353,Casual Shoes,93
14496,Casual Shoes,93
59510,Pendant,186
24020,Tshirts,90
3640,Casual Shoes,93
6442,Flip Flops,127
28900,Briefs,137
34923,Dupatta,134
29612,Shirts,85
16151,Formal Shoes,94
11694,Shirts,85
21388,Heels,279
24470,Flip Flops,127
41989,Shirts,85
12811,Track Pants,76
13703,Casual Shoes,93
45163,Watches,66
38453,Handbags,46
3210,Tshirts,90
30063,Watches,66
34889,Handbags,46
51570,Watches,66
49843,Shorts,72
29242,Sandals,92
6012,Shirts,85
55860,Nail Polish,246
30599,Shorts,72
35261,Tops,89
48751,Bangle,149
45499,Capris,68
16501,Tshirts,90
20960,Backpacks,43
21672,Watches,66
49793,Caps,54
2728,Tops,89
33566,Tshirts,90
18636,Tshirts,90
28280,Sunglasses,51
19924,Tops,89
52075,Tshirts,90
1807,Tshirts,90
27175,Shirts,85
58478,Wallets,65
25148,Handbags,46
46466,Watches,66
8325,Tshirts,90
15004,Jackets,82
43664,Tunics,91
39491,Wallets,65
17039,Casual Shoes,93
22377,Shirts,85
58182,Handbags,46
42976,Briefs,137
37876,Wallets,65
57277,Shirts,85
49269,Socks,61
34759,Handbags,46
36764,Free Gifts,254
29868,Sunglasses,51
50418,Watches,66
52425,Nightdress,201
18266,Kurtas,83
33136,Heels,279
2378,Formal Shoes,94
7480,Tshirts,90
46036,Jewellery Set,233
10656,Tops,89
17193,Shirts,85
8775,Shirts,85
27525,Jackets,82
9867,Tshirts,90
13979,Sandals,92
11944,Sandals,92
58028,Earrings,187
22727,Casual Shoes,93
43234,Sports Shoes,95
21808,Wallets,65
23835,Sports Shoes,95
12391,Ties,63
41209,Sports Shoes,95
56935,Heels,279
34309,Stoles,62
5147,Shirts,85
49639,Tops,89
2682,Tshirts,90
54908,Tshirts,90
3990,Tshirts,90
57627,Sunscreen,298
19027,Casual Shoes,93
32377,Watches,66
3139,Heels,279
52976,Sarees,563
48182,Handbags,46
29491,Watches,66
51659,Watches,66
59269,Watches,66
39868,Heels,279
27876,Shirts,85
9534,Tshirts,90
47277,Boxers,139
11417,Tshirts,90
16628,Tshirts,90
58881,Ties,63
42075,Wallets,65
14615,Socks,61
15907,Shirts,85
23566,Perfume and Body Mist,162
56466,Nail Polish,246
35148,Handbags,46
4306,Tshirts,90
48478,Dresses,79
33835,Sports Shoes,95
51209,Bra,153
3569,Sandals,92
32727,Casual Shoes,93
19477,Jackets,82
6291,Tshirts,90
1554,Water Bottle,105
16782,Watches,66
9164,Jeans,70
11047,Shirts,85
47627,Heels,279
46935,Perfume and Body Mist,162
59639,Sarees,563
24309,Shorts,72
17890,Innerwear Vests,138
26334,Watches,66
44908,Tshirts,90
23136,Sweatshirts,87
13580,Innerwear Vests,138
16278,Sweatshirts,87
40418,Tops,89
42425,Kurtas,83
37525,Rompers,204
48028,Watches,66
4756,Tshirts,90
56036,Lipstick,234
5844,Tops,89
7879,Shorts,72
14750,Shirts,85
42130,Sports Shoes,95
13095,Sweatshirts,87
15842,Kurtas,83
56523,Lipstick,234
4243,Tshirts,90
3586,Casual Shoes,93
19498,Socks,61
32232,Kurtas,83
19162,Tshirts,90
6784,Shirts,85
7896,Shorts,72
26621,Sports Shoes,95
11552,Kurtas,83
47332,Wallets,65
27933,Shirts,85
9471,Shirts,85
39887,Sports Shoes,95
23073,Trousers,78
59286,Watches,66
42560,Kurtas,83
14300,Tshirts,90
47298,Handbags,46
38795,Tshirts,90
27899,Tops,89
4613,Handbags,46
52999,Sarees,563
32398,Tops,89
56173,Kajal and Eyeliner,269
5901,Casual Shoes,93
33970,Dresses,79
29184,Shirts,85
53371,Backpacks,43
56489,Nail Polish,246
48497,Trousers,78
19532,Sweaters,88
11102,Shirts,85
26271,Tshirts,90
23589,Fragrance Gift Set,189
46870,Socks,61
43721,Bangle,149
15141,Shirts,85
42833,Handbags,46
13996,Jackets,82
22232,Shoe Accessories,132
37933,Tops,89
36621,Heels,279
18289,Kurtis,84
2397,Casual Shoes,93
18773,Ties,63
33423,Handbags,46
7195,Tops,89
52130,Dresses,79
1942,Tshirts,90
19861,Jackets,82
27030,Capris,68
8260,Handbags,46
46523,Watches,66
10343,Tshirts,90
58497,Tops,89
22662,Backpacks,43
39184,Kurtas,83
23970,Tshirts,90
15511,Heels,279
43371,Sports Shoes,95
46489,Watches,66
36271,Night suits,456
33589,Tshirts,90
56870,Casual Shoes,93
5002,Shorts,72
57762,Face Wash and Cleanser,295
52560,Clutches,45
57298,Heels,279
28795,Jeans,70
37899,Tshirts,90
33073,Tshirts,90
18323,Shirts,85
29887,Sunglasses,51
10713,Capris,68
11801,Kurtas,83
42999,Sports Shoes,95
27460,Bra,153
22398,Shirts,85
9922,Handbags,46
30833,Kurtas,83
50232,Sunglasses,51
2552,Flip Flops,127
31721,Earrings,187
12041,Shirts,85
44621,Caps,54
39311,Flip Flops,127
59910,Kurtas,83
15784,Briefs,137
25332,Watches,66
14896,Handbags,46
45933,Watches,66
20130,Shirts,85
17243,Tshirts,90
34523,Sandals,92
6842,Shoe Accessories,132
55030,Lipstick,234
28500,Track Pants,76
2102,Shirts,85
31371,Tshirts,90
50662,Lounge Pants,175
58252,Wallets,65
25762,Suspenders,176
41589,Shirts,85
39741,Casual Shoes,93
44271,Wallets,65
12411,Wallets,65
24870,Mufflers,59
17613,Tshirts,90
25298,Handbags,46
45899,Watches,66
16901,Tshirts,90
28150,Innerwear Vests,138
55460,Lipstick,234
7300,Tshirts,90
34173,Tshirts,90
51423,Shirts,85
4486,Sports Shoes,95
3343,Tshirts,90
38500,Jeans,70
45030,Watches,66
13650,Sports Shoes,95
12942,Shirts,85
59013,Sports Shoes,95
24523,Kurtas,83
21721,Heels,279
11397,Sweaters,88
20833,Formal Shoes,94
40232,Belts,49
16452,Shirts,85
48602,Earrings,187
35332,Earrings,187
6141,Sandals,92
55933,Nail Polish,246
54621,Watches,66
30560,Sunglasses,51
55899,Nail Polish,246
3713,Tshirts,90
2801,Sandals,92
51073,Free Gifts,254
24173,Kurtis,84
59443,Shirts,85
40398,Tops,89
38150,Tshirts,90
16002,Sweaters,88
40662,Kurtas,83
41970,Tshirts,90
51589,Jeggings,249
29741,Handbags,46
34870,Handbags,46
48252,Tshirts,90
6511,Sandals,92
28853,Tshirts,90
21664,Watches,66
16517,Jeans,70
20976,Belts,49
6004,Shirts,85
55876,Nail Polish,246
4039,Caps,54
35277,Tshirts,90
48747,Bangle,149
49855,Watches,66
29254,Sports Shoes,95
51566,Watches,66
19318,Backpacks,43
3206,Tshirts,90
30075,Watches,66
13715,Tshirts,90
45175,Watches,66
38445,Tablet Sleeve,395
11728,Tshirts,90
47148,Handbags,46
24466,Sports Shoes,95
8919,Belts,49
12807,Jackets,82
16147,Tops,89
11682,Shirts,85
43808,Earrings,187
21234,Tshirts,90
10990,Tshirts,90
23209,Kurtis,84
56309,Briefs,137
34935,Dupatta,134
36908,Wallets,65
54334,Jeans,70
6454,Flip Flops,127
4469,Sports Shoes,95
3656,Sports Shoes,95
4193,Tops,89
2944,Tshirts,90
24036,Tshirts,90
38015,Watches,66
13345,Capris,68
47518,Briefs,137
11378,Shirts,85
14480,Casual Shoes,93
22048,Kurtas,83
20075,Deodorant,97
17306,Sunglasses,51
49156,Highlighter and Blush,286
34466,Backpacks,43
5628,Flip Flops,127
7615,Wallets,65
6907,Tshirts,90
28445,Handbags,46
55175,Nail Polish,246
57148,Camisoles,141
50377,Casual Shoes,93
30976,Perfume and Body Mist,162
33659,Sandals,92
18509,Jackets,82
46759,Perfume and Body Mist,162
10139,Watches,66
39254,Casual Shoes,93
44764,Casual Shoes,93
12104,Kurtis,84
45876,Watches,66
25277,Handbags,46
10093,Sports Shoes,95
17756,Casual Shoes,93
16844,Sunglasses,51
14879,Handbags,46
20425,Wallets,65
55525,Highlighter and Blush,286
28015,Trunk,307
57518,Casual Shoes,93
34036,Shirts,85
49506,Casual Shoes,93
53808,Kurtas,83
5782,Tops,89
31234,Tshirts,90
2047,Tshirts,90
33209,Dresses,79
51835,Briefs,137
50727,Casual Shoes,93
4890,Tshirts,90
25627,Watches,66
58317,Socks,61
10569,Tops,89
46309,Watches,66
15291,Backpacks,43
26908,Tops,89
39604,Heels,279
56020,Lipstick,234
5852,Handbags,46
37533,Innerwear Vests,138
3085,Tshirts,90
4740,Casual Shoes,93
9488,Backpacks,43
13596,Innerwear Vests,138
23120,Flip Flops,127
46923,Perfume and Body Mist,162
17886,Innerwear Vests,138
26322,Tracksuits,77
16794,Shirts,85
11051,Shirts,85
47631,Flats,280
6287,Tshirts,90
1542,Sports Shoes,95
33823,Sports Shoes,95
4310,Tshirts,90
56470,Nail Polish,246
53388,Kurtas,83
33989,Scarves,56
23570,Fragrance Gift Set,189
26288,Tshirts,90
38296,Wallets,65
58897,Ties,63
42063,Mobile Pouch,171
14603,Socks,61
27860,Shirts,85
9522,Shirts,85
47261,Briefs,137
11401,Shirts,85
53672,Handbags,46
19031,Flats,280
32361,Watches,66
52960,Sarees,563
48194,Sunglasses,51
3986,Tshirts,90
57631,Nail Polish,246
56923,Heels,279
5151,Tshirts,90
36322,Tshirts,90
2694,Shirts,85
43222,Casual Shoes,93
15442,Handbags,46
23823,Flip Flops,127
12387,Shirts,85
8299,Sports Shoes,95
22731,Sports Shoes,95
9871,Tshirts,90
46020,Kurtis,84
10640,Casual Shoes,93
17185,Shirts,85
8763,Track Pants,76
18270,Kurtas,83
